strategy,student_type,episode_id,step,phase,active_skill,polynomial_mastery,integer_mastery,fraction_mastery,is_correct,was_remediation,was_unnecessary_remediation
AB1_Baseline,Careless,9,9,mainline,poly_division,0.649095,0.664468,0.664468,0,0,0
AB1_Baseline,Careless,9,10,mainline,poly_combine,0.673756,0.678724,0.678724,1,0,0
AB1_Baseline,Careless,9,11,mainline,poly_expand,0.691445,0.693181,0.693181,1,0,0
AB1_Baseline,Careless,9,12,mainline,poly_division,0.685889,0.693181,0.693181,0,0,0
AB1_Baseline,Careless,9,13,mainline,poly_combine,0.680257,0.693181,0.693181,0,0,0
AB1_Baseline,Careless,9,14,mainline,poly_expand,0.692208,0.706053,0.706053,1,0,0
AB1_Baseline,Careless,9,15,mainline,poly_division,0.686424,0.706053,0.706053,0,0,0
AB1_Baseline,Careless,9,16,mainline,poly_combine,0.704412,0.718392,0.718392,1,0,0
AB1_Baseline,Careless,9,17,mainline,poly_expand,0.712553,0.729872,0.729872,1,0,0
AB1_Baseline,Careless,9,18,mainline,poly_division,0.706541,0.729872,0.729872,0,0,0
AB1_Baseline,Careless,9,19,mainline,poly_combine,0.700453,0.729872,0.729872,0,0,0
AB1_Baseline,Careless,9,20,mainline,poly_expand,0.706044,0.740128,0.740128,1,0,0
AB1_Baseline,Careless,9,21,mainline,poly_division,0.773792,0.749488,0.749488,1,0,0
AB1_Baseline,Careless,9,22,mainline,poly_combine,0.767476,0.749488,0.749488,0,0,0
AB1_Baseline,Careless,9,23,mainline,poly_expand,0.761084,0.749488,0.749488,0,0,0
AB1_Baseline,Careless,9,24,mainline,poly_division,0.746971,0.749488,0.749488,0,0,0
AB1_Baseline,Careless,9,25,mainline,poly_combine,0.762305,0.75987,0.75987,1,0,0
AB1_Baseline,Careless,9,26,mainline,poly_expand,0.755685,0.75987,0.75987,0,0,0
AB1_Baseline,Careless,9,27,mainline,poly_division,0.748989,0.75987,0.75987,0,0,0
AB1_Baseline,Careless,9,28,mainline,poly_combine,0.759748,0.769185,0.769185,1,0,0
AB1_Baseline,Careless,9,29,mainline,poly_expand,0.767039,0.777142,0.777142,1,0,0
AB1_Baseline,Careless,9,30,mainline,poly_division,0.817784,0.784452,0.784452,1,0,0
AB1_Baseline,Careless,9,31,mainline,poly_combine,0.802851,0.784452,0.784452,0,0,0
AB1_Baseline,Careless,9,32,mainline,poly_expand,0.808079,0.79121,0.79121,1,0,0
AB1_Baseline,Careless,9,33,mainline,poly_division,0.801119,0.79121,0.79121,0,0,0
AB1_Baseline,Careless,9,34,mainline,poly_combine,0.794159,0.79121,0.79121,0,0,0
AB1_Baseline,Careless,9,35,mainline,poly_expand,0.797963,0.797493,0.797493,1,0,0
AB1_Baseline,Careless,9,36,mainline,poly_division,0.83661,0.803333,0.803333,1,0,0
AB1_Baseline,Careless,9,37,mainline,poly_combine,0.82965,0.803333,0.803333,0,0,0
AB1_Baseline,Careless,9,38,mainline,poly_expand,0.82269,0.803333,0.803333,0,0,0
AB1_Baseline,Careless,9,39,mainline,poly_division,0.850814,0.808761,0.808761,1,0,0
AB1_Baseline,Careless,10,1,mainline,poly_combine,0.505183,0.59356,0.59356,1,0,0
AB1_Baseline,Careless,10,2,mainline,poly_expand,0.500387,0.59356,0.59356,0,0,0
AB1_Baseline,Careless,10,3,mainline,poly_division,0.495515,0.59356,0.59356,0,0,0
AB1_Baseline,Careless,10,4,mainline,poly_combine,0.490567,0.59356,0.59356,0,0,0
AB1_Baseline,Careless,10,5,mainline,poly_expand,0.551356,0.613756,0.613756,1,0,0
AB1_Baseline,Careless,10,6,mainline,poly_division,0.546256,0.613756,0.613756,0,0,0
AB1_Baseline,Careless,10,7,mainline,poly_combine,0.583412,0.629766,0.629766,1,0,0
AB1_Baseline,Careless,10,8,mainline,poly_expand,0.57816,0.629766,0.629766,0,0,0
AB1_Baseline,Careless,10,9,mainline,poly_division,0.644331,0.647527,0.647527,1,0,0
AB1_Baseline,Careless,10,10,mainline,poly_combine,0.638927,0.647527,0.647527,0,0,0
AB1_Baseline,Careless,10,11,mainline,poly_expand,0.633447,0.647527,0.647527,0,0,0
AB1_Baseline,Careless,10,12,mainline,poly_division,0.677904,0.663321,0.663321,1,0,0
AB1_Baseline,Careless,10,13,mainline,poly_combine,0.703914,0.677164,0.677164,1,0,0
AB1_Baseline,Careless,10,14,mainline,poly_expand,0.698206,0.677164,0.677164,0,0,0
AB1_Baseline,Careless,10,15,mainline,poly_division,0.728324,0.691234,0.691234,1,0,0
AB1_Baseline,Careless,10,16,mainline,poly_combine,0.745994,0.703573,0.703573,1,0,0
AB1_Baseline,Careless,10,17,mainline,poly_expand,0.78901,0.716248,0.716248,1,0,0
AB1_Baseline,Careless,10,18,mainline,poly_division,0.809583,0.727791,0.727791,1,0,0
AB1_Baseline,Careless,10,19,mainline,poly_combine,0.821686,0.738808,0.738808,1,0,0
AB1_Baseline,Careless,10,20,mainline,poly_expand,0.851229,0.749227,0.749227,1,0,0
AB1_Baseline,Careless,11,1,mainline,poly_combine,0.44528,0.575,0.575,0,0,0
AB1_Baseline,Careless,11,2,mainline,poly_expand,0.440484,0.575,0.575,0,0,0
AB1_Baseline,Careless,11,3,mainline,poly_division,0.435612,0.575,0.575,0,0,0
AB1_Baseline,Careless,11,4,mainline,poly_combine,0.430664,0.575,0.575,0,0,0
AB1_Baseline,Careless,11,5,mainline,poly_expand,0.42564,0.575,0.575,0,0,0
AB1_Baseline,Careless,11,6,mainline,poly_division,0.49143,0.595025,0.595025,1,0,0
AB1_Baseline,Careless,11,7,mainline,poly_combine,0.486254,0.595025,0.595025,0,0,0
AB1_Baseline,Careless,11,8,mainline,poly_expand,0.547509,0.612956,0.612956,1,0,0
AB1_Baseline,Careless,11,9,mainline,poly_division,0.59134,0.629177,0.629177,1,0,0
AB1_Baseline,Careless,11,10,mainline,poly_combine,0.585936,0.629177,0.629177,0,0,0
AB1_Baseline,Careless,11,11,mainline,poly_expand,0.626976,0.643731,0.643731,1,0,0
AB1_Baseline,Careless,11,12,mainline,poly_division,0.62142,0.643731,0.643731,0,0,0
AB1_Baseline,Careless,11,13,mainline,poly_combine,0.615788,0.643731,0.643731,0,0,0
AB1_Baseline,Careless,11,14,mainline,poly_expand,0.643514,0.656689,0.656689,1,0,0
AB1_Baseline,Careless,11,15,mainline,poly_division,0.674076,0.668463,0.668463,1,0,0
AB1_Baseline,Careless,11,16,mainline,poly_combine,0.668216,0.668463,0.668463,0,0,0
AB1_Baseline,Careless,11,17,mainline,poly_expand,0.66228,0.668463,0.668463,0,0,0
AB1_Baseline,Careless,11,18,mainline,poly_division,0.656268,0.668463,0.668463,0,0,0
AB1_Baseline,Careless,11,19,mainline,poly_combine,0.65018,0.668463,0.668463,0,0,0
AB1_Baseline,Careless,11,20,mainline,poly_expand,0.67043,0.67877,0.67877,1,0,0
AB1_Baseline,Careless,11,21,mainline,poly_division,0.66419,0.67877,0.67877,0,0,0
AB1_Baseline,Careless,11,22,mainline,poly_combine,0.657874,0.67877,0.67877,0,0,0
AB1_Baseline,Careless,11,23,mainline,poly_expand,0.671895,0.687993,0.687993,1,0,0
AB1_Baseline,Careless,11,24,mainline,poly_division,0.695425,0.69643,0.69643,1,0,0
AB1_Baseline,Careless,11,25,mainline,poly_combine,0.688881,0.69643,0.69643,0,0,0
AB1_Baseline,Careless,11,26,mainline,poly_expand,0.698666,0.704073,0.704073,1,0,0
AB1_Baseline,Careless,11,27,mainline,poly_division,0.715132,0.71108,0.71108,1,0,0
AB1_Baseline,Careless,11,28,mainline,poly_combine,0.70836,0.71108,0.71108,0,0,0
AB1_Baseline,Careless,11,29,mainline,poly_expand,0.701512,0.71108,0.71108,0,0,0
AB1_Baseline,Careless,11,30,mainline,poly_division,0.694588,0.71108,0.71108,0,0,0
AB1_Baseline,Careless,11,31,mainline,poly_combine,0.755618,0.72516,0.72516,1,0,0
AB1_Baseline,Careless,11,32,mainline,poly_expand,0.748658,0.72516,0.72516,0,0,0
AB1_Baseline,Careless,11,33,mainline,poly_division,0.733724,0.72516,0.72516,0,0,0
AB1_Baseline,Careless,11,34,mainline,poly_combine,0.726764,0.72516,0.72516,0,0,0
AB1_Baseline,Careless,11,35,mainline,poly_expand,0.719804,0.72516,0.72516,0,0,0
AB1_Baseline,Careless,11,36,mainline,poly_division,0.712844,0.72516,0.72516,0,0,0
AB1_Baseline,Careless,11,37,mainline,poly_combine,0.759151,0.738249,0.738249,1,0,0
AB1_Baseline,Careless,11,38,mainline,poly_expand,0.771616,0.744509,0.744509,1,0,0
AB1_Baseline,Careless,11,39,mainline,poly_division,0.791037,0.750328,0.750328,1,0,0
AB1_Baseline,Careless,11,40,mainline,poly_combine,0.824734,0.762495,0.762495,1,0,0
AB1_Baseline,Careless,11,41,mainline,poly_expand,0.817774,0.762495,0.762495,0,0,0
AB1_Baseline,Careless,11,42,mainline,poly_division,0.831906,0.767905,0.767905,1,0,0
AB1_Baseline,Careless,11,43,mainline,poly_combine,0.824946,0.767905,0.767905,0,0,0
AB1_Baseline,Careless,11,44,mainline,poly_expand,0.835913,0.772934,0.772934,1,0,0
AB1_Baseline,Careless,11,45,mainline,poly_division,0.846197,0.777608,0.777608,1,0,0
AB1_Baseline,Careless,11,46,mainline,poly_combine,0.839237,0.777608,0.777608,0,0,0
AB1_Baseline,Careless,11,47,mainline,poly_expand,0.847217,0.781954,0.781954,1,0,0
AB1_Baseline,Careless,11,48,mainline,poly_division,0.854701,0.785994,0.785994,1,0,0
AB1_Baseline,Careless,12,1,mainline,poly_combine,0.505183,0.59356,0.59356,1,0,0
AB1_Baseline,Careless,12,2,mainline,poly_expand,0.500387,0.59356,0.59356,0,0,0
AB1_Baseline,Careless,12,3,mainline,poly_division,0.495515,0.59356,0.59356,0,0,0
AB1_Baseline,Careless,12,4,mainline,poly_combine,0.53176,0.609984,0.609984,1,0,0
AB1_Baseline,Careless,12,5,mainline,poly_expand,0.592549,0.63018,0.63018,1,0,0
AB1_Baseline,Careless,12,6,mainline,poly_division,0.587449,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,7,mainline,poly_combine,0.582273,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,8,mainline,poly_expand,0.577021,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,9,mainline,poly_division,0.564807,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,10,mainline,poly_combine,0.559403,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,11,mainline,poly_expand,0.553923,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,12,mainline,poly_division,0.548367,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,13,mainline,poly_combine,0.535647,0.63018,0.63018,0,0,0
AB1_Baseline,Careless,12,14,mainline,poly_expand,0.577782,0.647162,0.647162,1,0,0
AB1_Baseline,Careless,12,15,mainline,poly_division,0.571998,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,16,mainline,poly_combine,0.566138,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,17,mainline,poly_expand,0.560202,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,18,mainline,poly_division,0.546849,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,19,mainline,poly_combine,0.540761,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,20,mainline,poly_expand,0.534597,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,21,mainline,poly_division,0.528357,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,22,mainline,poly_combine,0.522041,0.647162,0.647162,0,0,0
AB1_Baseline,Careless,12,23,mainline,poly_expand,0.553071,0.661452,0.661452,1,0,0
AB1_Baseline,Careless,12,24,mainline,poly_division,0.546603,0.661452,0.661452,0,0,0
AB1_Baseline,Careless,12,25,mainline,poly_combine,0.540059,0.661452,0.661452,0,0,0
AB1_Baseline,Careless,12,26,mainline,poly_expand,0.533439,0.661452,0.661452,0,0,0
AB1_Baseline,Careless,12,27,mainline,poly_division,0.526743,0.661452,0.661452,0,0,0
AB1_Baseline,Careless,12,28,mainline,poly_combine,0.519971,0.661452,0.661452,0,0,0
AB1_Baseline,Careless,12,29,mainline,poly_expand,0.542988,0.673863,0.673863,1,0,0
AB1_Baseline,Careless,12,30,mainline,poly_division,0.615749,0.685264,0.685264,1,0,0
AB1_Baseline,Careless,12,31,mainline,poly_combine,0.600815,0.685264,0.685264,0,0,0
AB1_Baseline,Careless,12,32,mainline,poly_expand,0.61732,0.695804,0.695804,1,0,0
AB1_Baseline,Careless,12,33,mainline,poly_division,0.61036,0.695804,0.695804,0,0,0
AB1_Baseline,Careless,12,34,mainline,poly_combine,0.649857,0.707421,0.707421,1,0,0
AB1_Baseline,Careless,12,35,mainline,poly_expand,0.661867,0.717219,0.717219,1,0,0
AB1_Baseline,Careless,12,36,mainline,poly_division,0.716459,0.726328,0.726328,1,0,0
AB1_Baseline,Careless,12,37,mainline,poly_combine,0.745201,0.737127,0.737127,1,0,0
AB1_Baseline,Careless,12,38,mainline,poly_expand,0.753941,0.745594,0.745594,1,0,0
AB1_Baseline,Careless,12,39,mainline,poly_division,0.746981,0.745594,0.745594,0,0,0
AB1_Baseline,Careless,12,40,mainline,poly_combine,0.767897,0.755633,0.755633,1,0,0
AB1_Baseline,Careless,12,41,mainline,poly_expand,0.774257,0.763505,0.763505,1,0,0
AB1_Baseline,Careless,12,42,mainline,poly_division,0.815878,0.770822,0.770822,1,0,0
AB1_Baseline,Careless,12,43,mainline,poly_combine,0.831098,0.780154,0.780154,1,0,0
AB1_Baseline,Careless,12,44,mainline,poly_expand,0.835727,0.786956,0.786956,1,0,0
AB1_Baseline,Careless,12,45,mainline,poly_division,0.828767,0.786956,0.786956,0,0,0
AB1_Baseline,Careless,12,46,mainline,poly_combine,0.839843,0.795631,0.795631,1,0,0
AB1_Baseline,Careless,12,47,mainline,poly_expand,0.84321,0.801954,0.801954,1,0,0
AB1_Baseline,Careless,12,48,mainline,poly_division,0.875393,0.807832,0.807832,1,0,0
AB1_Baseline,Careless,13,1,mainline,poly_combine,0.44528,0.575,0.575,0,0,0
AB1_Baseline,Careless,13,2,mainline,poly_expand,0.440484,0.575,0.575,0,0,0
AB1_Baseline,Careless,13,3,mainline,poly_division,0.435612,0.575,0.575,0,0,0
AB1_Baseline,Careless,13,4,mainline,poly_combine,0.491332,0.593104,0.593104,1,0,0
AB1_Baseline,Careless,13,5,mainline,poly_expand,0.486308,0.593104,0.593104,0,0,0
AB1_Baseline,Careless,13,6,mainline,poly_division,0.552098,0.613129,0.613129,1,0,0
AB1_Baseline,Careless,13,7,mainline,poly_combine,0.546922,0.613129,0.613129,0,0,0
AB1_Baseline,Careless,13,8,mainline,poly_expand,0.54167,0.613129,0.613129,0,0,0
AB1_Baseline,Careless,13,9,mainline,poly_division,0.5855,0.630904,0.630904,1,0,0
AB1_Baseline,Careless,13,10,mainline,poly_combine,0.623342,0.64654,0.64654,1,0,0
AB1_Baseline,Careless,13,11,mainline,poly_expand,0.617862,0.64654,0.64654,0,0,0
AB1_Baseline,Careless,13,12,mainline,poly_division,0.612306,0.64654,0.64654,0,0,0
AB1_Baseline,Careless,13,13,mainline,poly_combine,0.6378,0.660453,0.660453,1,0,0
AB1_Baseline,Careless,13,14,mainline,poly_expand,0.700019,0.675975,0.675975,1,0,0
AB1_Baseline,Careless,13,15,mainline,poly_division,0.694235,0.675975,0.675975,0,0,0
AB1_Baseline,Careless,13,16,mainline,poly_combine,0.711554,0.688377,0.688377,1,0,0
AB1_Baseline,Careless,13,17,mainline,poly_expand,0.753938,0.702221,0.702221,1,0,0
AB1_Baseline,Careless,13,18,mainline,poly_division,0.785616,0.714828,0.714828,1,0,0
AB1_Baseline,Careless,13,19,mainline,poly_combine,0.779528,0.714828,0.714828,0,0,0
AB1_Baseline,Careless,13,20,mainline,poly_expand,0.773364,0.714828,0.714828,0,0,0
AB1_Baseline,Careless,13,21,mainline,poly_division,0.767124,0.714828,0.714828,0,0,0
AB1_Baseline,Careless,13,22,mainline,poly_combine,0.760808,0.714828,0.714828,0,0,0
AB1_Baseline,Careless,13,23,mainline,poly_expand,0.791093,0.725877,0.725877,1,0,0
AB1_Baseline,Careless,13,24,mainline,poly_division,0.81424,0.735983,0.735983,1,0,0
AB1_Baseline,Careless,13,25,mainline,poly_combine,0.829134,0.746418,0.746418,1,0,0
AB1_Baseline,Careless,13,26,mainline,poly_expand,0.822514,0.746418,0.746418,0,0,0
AB1_Baseline,Careless,13,27,mainline,poly_division,0.838712,0.75548,0.75548,1,0,0
AB1_Baseline,Careless,13,28,mainline,poly_combine,0.849163,0.764841,0.764841,1,0,0
AB1_Baseline,Careless,13,29,mainline,poly_expand,0.871672,0.773066,0.773066,1,0,0
AB1_Baseline,Careless,14,1,mainline,poly_combine,0.44528,0.575,0.575,0,0,0
AB1_Baseline,Careless,14,2,mainline,poly_expand,0.505616,0.595709,0.595709,1,0,0
AB1_Baseline,Careless,14,3,mainline,poly_division,0.500744,0.595709,0.595709,0,0,0
AB1_Baseline,Careless,14,4,mainline,poly_combine,0.495796,0.595709,0.595709,0,0,0
AB1_Baseline,Careless,14,5,mainline,poly_expand,0.535539,0.614046,0.614046,1,0,0
AB1_Baseline,Careless,14,6,mainline,poly_division,0.530439,0.614046,0.614046,0,0,0
AB1_Baseline,Careless,14,7,mainline,poly_combine,0.525263,0.614046,0.614046,0,0,0
AB1_Baseline,Careless,14,8,mainline,poly_expand,0.520011,0.614046,0.614046,0,0,0
AB1_Baseline,Careless,14,9,mainline,poly_division,0.514683,0.614046,0.614046,0,0,0
AB1_Baseline,Careless,14,10,mainline,poly_combine,0.571522,0.631238,0.631238,1,0,0
AB1_Baseline,Careless,14,11,mainline,poly_expand,0.566042,0.631238,0.631238,0,0,0
AB1_Baseline,Careless,14,12,mainline,poly_division,0.560486,0.631238,0.631238,0,0,0
AB1_Baseline,Careless,14,13,mainline,poly_combine,0.554854,0.631238,0.631238,0,0,0
AB1_Baseline,Careless,14,14,mainline,poly_expand,0.549146,0.631238,0.631238,0,0,0
AB1_Baseline,Careless,14,15,mainline,poly_division,0.543362,0.631238,0.631238,0,0,0
AB1_Baseline,Careless,14,16,mainline,poly_combine,0.530262,0.631238,0.631238,0,0,0
AB1_Baseline,Careless,14,17,mainline,poly_expand,0.560089,0.646233,0.646233,1,0,0
AB1_Baseline,Careless,14,18,mainline,poly_division,0.627443,0.65989,0.65989,1,0,0
AB1_Baseline,Careless,14,19,mainline,poly_combine,0.669774,0.674353,0.674353,1,0,0
AB1_Baseline,Careless,14,20,mainline,poly_expand,0.66361,0.674353,0.674353,0,0,0
AB1_Baseline,Careless,14,21,mainline,poly_division,0.709994,0.68656,0.68656,1,0,0
AB1_Baseline,Careless,14,22,mainline,poly_combine,0.703678,0.68656,0.68656,0,0,0
AB1_Baseline,Careless,14,23,mainline,poly_expand,0.697286,0.68656,0.68656,0,0,0
AB1_Baseline,Careless,14,24,mainline,poly_division,0.690818,0.68656,0.68656,0,0,0
AB1_Baseline,Careless,14,25,mainline,poly_combine,0.684274,0.68656,0.68656,0,0,0
AB1_Baseline,Careless,14,26,mainline,poly_expand,0.677654,0.68656,0.68656,0,0,0
AB1_Baseline,Careless,14,27,mainline,poly_division,0.710986,0.697158,0.697158,1,0,0
AB1_Baseline,Careless,14,28,mainline,poly_combine,0.704214,0.697158,0.697158,0,0,0
AB1_Baseline,Careless,14,29,mainline,poly_expand,0.697366,0.697158,0.697158,0,0,0
AB1_Baseline,Careless,14,30,mainline,poly_division,0.720875,0.706675,0.706675,1,0,0
AB1_Baseline,Careless,14,31,mainline,poly_combine,0.753743,0.718526,0.718526,1,0,0
AB1_Baseline,Careless,14,32,mainline,poly_expand,0.779854,0.727325,0.727325,1,0,0
AB1_Baseline,Careless,14,33,mainline,poly_division,0.772894,0.727325,0.727325,0,0,0
AB1_Baseline,Careless,14,34,mainline,poly_combine,0.796812,0.738342,0.738342,1,0,0
AB1_Baseline,Careless,14,35,mainline,poly_expand,0.789852,0.738342,0.738342,0,0,0
AB1_Baseline,Careless,14,36,mainline,poly_division,0.782892,0.738342,0.738342,0,0,0
AB1_Baseline,Careless,14,37,mainline,poly_combine,0.775932,0.738342,0.738342,0,0,0
AB1_Baseline,Careless,14,38,mainline,poly_expand,0.796829,0.746521,0.746521,1,0,0
AB1_Baseline,Careless,14,39,mainline,poly_division,0.817646,0.754125,0.754125,1,0,0
AB1_Baseline,Careless,14,40,mainline,poly_combine,0.836946,0.764366,0.764366,1,0,0
AB1_Baseline,Careless,14,41,mainline,poly_expand,0.852152,0.771434,0.771434,1,0,0
AB1_Baseline,Careless,15,1,mainline,poly_combine,0.505183,0.59356,0.59356,1,0,0
AB1_Baseline,Careless,15,2,mainline,poly_expand,0.500387,0.59356,0.59356,0,0,0
AB1_Baseline,Careless,15,3,mainline,poly_division,0.565809,0.614098,0.614098,1,0,0
AB1_Baseline,Careless,15,4,mainline,poly_combine,0.602054,0.630522,0.630522,1,0,0
AB1_Baseline,Careless,15,5,mainline,poly_expand,0.662843,0.648874,0.648874,1,0,0
AB1_Baseline,Careless,15,6,mainline,poly_division,0.706059,0.665438,0.665438,1,0,0
AB1_Baseline,Careless,15,7,mainline,poly_combine,0.700883,0.665438,0.665438,0,0,0
AB1_Baseline,Careless,15,8,mainline,poly_expand,0.695631,0.665438,0.665438,0,0,0
AB1_Baseline,Careless,15,9,mainline,poly_division,0.724423,0.680141,0.680141,1,0,0
AB1_Baseline,Careless,15,10,mainline,poly_combine,0.719019,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,11,mainline,poly_expand,0.713539,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,12,mainline,poly_division,0.707983,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,13,mainline,poly_combine,0.702351,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,14,mainline,poly_expand,0.696643,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,15,mainline,poly_division,0.690859,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,16,mainline,poly_combine,0.684999,0.680141,0.680141,0,0,0
AB1_Baseline,Careless,15,17,mainline,poly_expand,0.728015,0.692628,0.692628,1,0,0
AB1_Baseline,Careless,15,18,mainline,poly_division,0.74998,0.703999,0.703999,1,0,0
AB1_Baseline,Careless,15,19,mainline,poly_combine,0.778705,0.717055,0.717055,1,0,0
AB1_Baseline,Careless,15,20,mainline,poly_expand,0.808249,0.727319,0.727319,1,0,0
AB1_Baseline,Careless,15,21,mainline,poly_division,0.823375,0.736687,0.736687,1,0,0
AB1_Baseline,Careless,15,22,mainline,poly_combine,0.817059,0.736687,0.736687,0,0,0
AB1_Baseline,Careless,15,23,mainline,poly_expand,0.810667,0.736687,0.736687,0,0,0
AB1_Baseline,Careless,15,24,mainline,poly_division,0.804199,0.736687,0.736687,0,0,0
AB1_Baseline,Careless,15,25,mainline,poly_combine,0.825413,0.748017,0.748017,1,0,0
AB1_Baseline,Careless,15,26,mainline,poly_expand,0.847239,0.756235,0.756235,1,0,0
AB1_Baseline,Careless,15,27,mainline,poly_division,0.859326,0.763768,0.763768,1,0,0
AB1_Baseline,Careless,16,1,mainline,poly_combine,0.44528,0.575,0.575,0,0,0
AB1_Baseline,Careless,16,2,mainline,poly_expand,0.440484,0.575,0.575,0,0,0
AB1_Baseline,Careless,16,3,mainline,poly_division,0.435612,0.575,0.575,0,0,0
AB1_Baseline,Careless,16,4,mainline,poly_combine,0.430664,0.575,0.575,0,0,0
AB1_Baseline,Careless,16,5,mainline,poly_expand,0.491452,0.595196,0.595196,1,0,0
AB1_Baseline,Careless,16,6,mainline,poly_division,0.557242,0.613424,0.613424,1,0,0
AB1_Baseline,Careless,16,7,mainline,poly_combine,0.613516,0.631072,0.631072,1,0,0
AB1_Baseline,Careless,16,8,mainline,poly_expand,0.6539,0.647393,0.647393,1,0,0
AB1_Baseline,Careless,16,9,mainline,poly_division,0.69773,0.662158,0.662158,1,0,0
AB1_Baseline,Careless,16,10,mainline,poly_combine,0.735327,0.677833,0.677833,1,0,0
AB1_Baseline,Careless,16,11,mainline,poly_expand,0.729847,0.677833,0.677833,0,0,0
AB1_Baseline,Careless,16,12,mainline,poly_division,0.759294,0.690962,0.690962,1,0,0
AB1_Baseline,Careless,16,13,mainline,poly_combine,0.753662,0.690962,0.690962,0,0,0
AB1_Baseline,Careless,16,14,mainline,poly_expand,0.747954,0.690962,0.690962,0,0,0
AB1_Baseline,Careless,16,15,mainline,poly_division,0.767904,0.702659,0.702659,1,0,0
AB1_Baseline,Careless,16,16,mainline,poly_combine,0.794437,0.716226,0.716226,1,0,0
